Id,SalePrice,SalePrice,SalePrice,SalePrice,SalePrice,SalePrice,SalePrice,SalePrice
1737,357108.6862,301723.5007,333128.5726,312710.6121,337957.3112,304276.5418,301370.3159,311290.4786
1738,216756.7195,271715.6171,227139.071,242436.922,211276.2169,271789.9886,270228.1083,249584.3157
1739,332467.2702,244314.7121,238158.6869,218412.7565,325209.6024,249026.3694,247352.4724,239284.2952
1740,229509.7751,221630.6674,225665.6782,225825.1599,244063.9981,217511.4438,219658.126,224674.9769
1741,185040.4099,194558.2263,197589.2944,198474.1472,166317.4736,193359.6715,194134.7731,193238.9658
1742,168983.1687,176072.1506,172634.0721,175268.6432,164849.8154,175846.0913,176175.3379,174377.4125
1743,164105.1294,180309.0343,175496.2047,168190.4521,159716.2474,179057.0435,179877.6112,171762.3757
1744,309713.0632,317855.1597,338300.0489,342354.36,258814.2025,329253.8748,320667.6447,328134.7041
1745,221483.1304,195420.651,225541.7504,210166.4826,254454.9816,199764.1569,196485.9442,209812.2184
1746,194257.4218,203330.7361,174241.7807,178730.6387,191162.0646,214915.1066,208261.8542,192316.0717
1747,213118.1873,210821.7018,218711.6202,217644.7924,199487.0671,207357.7947,208974.2907,211644.5634
1748,254601.3235,237589.0436,246392.1194,236097.8248,255415.873,238910.5207,237950.8223,239757.609
1749,166829.19,156579.1347,162747.6517,159241.8843,169598.0084,156592.5143,156424.2057,159285.0229
1750,143975.1109,128564.4281,136025.111,136399.7402,136784.6388,125740.4568,127211.7074,132006.9925
1751,229533.297,235231.1929,237784.9043,242186.0593,224910.3535,232383.0937,233538.033,237488.1333
1752,121985.0982,122607.2836,118803.8748,115552.0146,122876.9221,121828.5504,122009.3069,118589.0441
1753,139346.9113,145184.0958,144058.6034,147239.9665,158021.9716,146051.3107,145594.1289,147667.1236
1754,174820.8323,189533.9175,184108.1467,187429.3512,173133.7397,189969.215,189914.4686,186827.9774
1755,173614.4263,162290.8753,177201.0234,166593.4196,171574.2394,161260.7451,162041.753,165032.4282
1756,127182.9079,133877.887,110622.019,133021.6199,133635.8836,133993.1177,133678.8442,133138.7876
1757,121723.7647,122778.4608,124702.4144,122668.221,117326.2132,123494.5663,123148.5436,122619.413
1758,151561.4609,150172.1743,149307.7593,151053.4112,145395.7565,151480.1327,150857.6337,149939.9743
1759,160315.4117,166885.8159,164754.5055,164007.1068,163037.5448,167177.2489,166266.0134,165141.3386
1760,186875.9232,164288.7681,174813.8437,167110.2094,186168.0793,163334.3357,163221.9023,167702.7532
1761,154296.7864,142912.0872,144112.4684,150191.1477,159054.5647,141694.8815,141782.1058,147767.4398
1762,172753.9214,180873.7182,170188.756,181167.2814,162551.9802,183887.8913,182574.7654,180594.9629
1763,163604.2486,176695.322,156854.0242,176467.1519,183176.0666,176723.8191,176774.798,177500.3736
1764,117901.3907,117992.2488,118260.2616,117756.9884,128006.5601,117929.4915,117742.473,118651.4091
1765,168732.1718,166109.9333,163488.902,179479.3,174251.9339,160614.6806,163998.7062,170667.4244
1766,169723.74,190530.3414,176409.884,178940.7206,166543.3478,193078.2528,191385.9213,183159.2079
1767,251637.4449,215474.4793,220733.2832,221357.9227,223286.2848,211774.7564,213198.0722,217722.9433
1768,140444.8613,139692.2557,146477.2879,143056.4047,138297.7913,137941.9571,138808.7823,140484.5271
1769,180495.8443,169290.7779,177104.3863,163265.554,175869.8118,167450.1774,168334.3491,165695.2632
1770,137775.3331,161703.2213,143692.6632,157711.3528,135124.3193,158654.2821,160140.6777,155517.0366
1771,138662.3178,124524.1232,147015.949,135936.2181,137747.5021,124213.5011,124574.3269,131271.0981
1772,150216.9328,133347.0244,144461.1533,133947.2119,175914.7252,127514.4551,130373.6025,135202.6529
1773,126628.1981,127627.0928,134065.872,123179.2783,132207.4811,131874.0371,129312.2956,126729.3013
1774,151597.9742,148072.791,140585.7421,141856.6543,184884.5091,145995.0983,145953.4087,147623.2997
1775,132146.7897,149266.9782,138704.9235,146730.2183,133691.1718,148834.7309,149115.66,146241.2182
1776,110856.5886,126195.8102,115583.6894,124110.4954,121878.3447,132990.0156,128949.5043,127457.5007
1777,107937.1446,101478.5295,102984.9738,102262.7868,106965.2259,101731.1398,101670.2562,102463.7174
1778,130276.8646,144760.7537,139418.2821,142101.0922,132963.3259,142726.4616,143807.6765,141489.8984
1779,106318.5496,112037.7968,108329.3873,115293.2348,103330.1423,113498.6875,112962.5441,113827.901
1780,168605.7947,175444.1457,173344.7859,159506.6559,158761.2366,172593.8603,173603.8766,164382.0224
1781,132238.8653,121944.5013,126940.8219,133518.1109,132529.3861,120678.3742,121390.7609,128416.0365
1782,81315.75581,94447.89318,78246.55538,95855.0094,97396.73455,95900.10508,95068.41296,96172.44354
1783,158371.9405,148259.5353,153117.6689,157982.2984,144984.5781,144564.6253,145778.8365,151426.6184
1784,103479.8439,113727.125,109933.3746,114394.2678,103148.2393,114288.2665,113868.4473,113602.9116
1785,121159.5998,110816.7773,118825.9704,117557.7887,127816.6879,108283.4722,109372.6323,115135.9974
1786,196770.9975,131067.4629,173078.8338,142707.7169,212783.3408,130507.7044,129365.4855,144300.841
1787,155547.0162,187230.4848,161281.9858,177063.2531,150047.9092,188092.354,188262.9705,178112.1961
1788,61621.94408,69723.39589,72354.9855,81374.22942,78606.70155,71613.22576,70245.86245,76629.83017
1789,98131.03998,98258.76399,103841.7038,92041.51001,93076.94489,97669.20442,98100.52869,94064.89048
1790,86006.23119,84795.5825,83154.44754,83832.05154,96544.54808,84984.01201,84926.39769,85522.73911
1791,184080.1243,204472.0468,183344.7352,176801.8566,208855.5059,201681.146,204400.204,190366.6401
1792,165478.1181,141660.2726,153542.1651,151967.2977,172888.7456,137238.0419,139343.5739,147290.5255
1793,147327.4812,130842.9877,136649.3423,128228.4849,144767.8163,130327.5933,129793.0603,130610.7725
1794,142606.5182,165131.321,144968.6187,156578.229,136379.6783,163258.6213,164051.038,156908.1727
1795,136523.3874,130290.8517,135514.9589,137383.2961,130708.1772,130257.0504,130247.6739,134108.0337
1796,105872.3412,137274.2194,126318.6495,129014.6896,102421.7066,140919.5863,138589.3141,131264.6723
1797,113317.7883,115253.3853,116454.79,120573.1293,116719.7336,118699.9172,117577.8863,119249.1362
1798,123604.7734,125516.4611,128236.805,129536.9114,127533.1775,123594.5402,124948.0438,127423.3941
1799,111200.3507,123781.4865,118443.5611,122319.77,104339.8341,125368.7816,124381.3749,121915.9132
1800,123111.6295,135861.258,140824.8633,137250.4763,126003.9397,135377.8014,136141.466,135139.0918
1801,134848.1564,134713.0305,138088.9477,137654.1625,136843.257,137318.2665,136185.7175,137281.5656
1802,136529.0008,132213.0017,131922.313,134184.5849,139748.9647,133601.1903,132616.1264,134543.8629
1803,148694.321,144116.9102,142179.7219,150579.885,155866.7095,142988.3511,143359.6461,147960.1859
1804,145112.101,148326.6394,146524.5112,137027.8748,138374.7257,146972.2915,146821.6236,140880.221
1805,132864.9953,137118.586,136909.0538,133522.3929,133870.5342,135121.9347,136285.6836,134248.2274
1806,121184.4705,128555.2701,124779.74,122658.9612,131042.7578,124876.7437,126160.6681,124244.9422
1807,134339.1693,135826.7997,131978.4366,130433.5551,154728.4503,133333.0879,134759.5743,133537.9512
1808,114092.0484,127934.5177,117000.034,126046.256,108026.1363,127435.1992,127527.2891,125399.7309
1809,119769.3764,121702.9374,120009.3455,118182.1858,121803.8498,125139.3584,123843.8327,120894.1357
1810,140877.4549,126782.7124,128712.1931,127155.9163,148235.8751,127226.5184,126850.8718,128823.8199
1811,120369.3903,91534.07257,110674.8859,92857.38217,133624.069,88481.6817,89763.80683,94068.94699
1812,110737.6877,91205.92638,103297.8673,87269.39346,128537.3342,94545.04341,92936.29046,93383.80062
1813,121991.1717,111125.8607,113698.0075,111803.5464,131771.4478,112116.8728,111829.7532,113807.8009
1814,105167.6914,92791.16505,100654.0296,89303.79829,119819.9435,94330.60074,93476.51834,93984.90489
1815,68107.24746,54750.44711,61544.65405,59835.29301,77581.60164,55062.97946,54704.51705,59136.69151
1816,99621.25989,93577.45673,93805.91498,105154.2396,101785.4482,90991.06936,92017.21236,99305.03616
1817,123819.5648,110905.1729,116211.49,114824.062,136921.0911,112075.4147,111293.5866,115511.2228
1818,156614.7604,148233.1162,145406.2953,165898.2139,186809.6552,147395.7458,146960.3993,160450.1996
1819,118515.6953,139889.3886,132754.6508,146598.1091,127472.4631,137418.5501,138391.8936,140822.0677
1820,70737.08928,63071.55138,68420.35948,87937.48031,92553.34664,50433.74219,55540.88197,71031.96558
1821,120872.4037,106066.3641,97594.17364,127299.0459,130704.0023,107182.2619,105352.8019,119337.6413
1822,146724.3821,155260.3429,157172.3701,153653.9293,140057.9928,159164.6279,157385.4005,154376.5032
1823,65548.9873,50441.20716,64295.39474,55188.29596,80659.79573,42928.67412,46266.30451,51649.80721
1824,132160.3516,121964.2216,134666.7274,124087.4428,129836.128,117955.1373,119810.4238,122130.1375
1825,121048.8522,151749.553,129882.621,140776.6457,128124.914,157183.7426,154926.0183,145463.1776
1826,100242.8685,109267.5322,106313.262,125240.4013,107322.3371,110704.0018,110135.9608,117699.2003
1827,111304.1656,99259.49003,102746.7858,96915.32906,120397.2798,98020.91217,98621.01796,99635.75809
1828,131836.7756,133346.4541,128316.3222,134482.39,138608.0612,131640.6357,132102.9278,133673.4952
1829,124161.5157,130911.4995,114398.5601,125552.6975,143048.9207,130795.6847,130414.4578,129060.7773
1830,135383.1003,140455.9476,135839.7326,143003.7053,157523.485,139737.2479,139405.3516,142821.6028
1831,148133.9113,141171.4068,128557.8668,136190.6171,173942.8992,138594.2791,139559.9391,139553.7963
1832,109476.3961,76515.86447,69694.15133,106263.9721,153158.5777,75831.57736,76312.83257,96177.4589
1833,148994.1743,135004.3742,141889.1718,142819.0781,156843.0777,144143.9023,139972.8052,144480.3827
1834,119282.2563,125537.2747,132000.7165,121005.5934,120836.4186,124804.4213,125363.3996,122728.4725
1835,140852.0114,121691.1781,130203.333,121704.0832,162345.4708,120940.6969,121431.6071,124454.3313
1836,137772.095,119612.5395,119064.9784,121346.2162,160274.5553,124232.0334,121410.0905,125701.8054
1837,101419.1714,95419.92904,101141.4009,118611.0403,118012.1271,103076.2327,98813.24882,111771.7737
1838,133100.3593,132613.277,140168.5907,117768.4515,139887.1799,139161.9054,135486.3968,127854.5563
1839,91021.44964,117155.3563,101911.1401,109903.119,102222.9636,108596.6451,116543.6427,108698.7534
1840,160393.6324,136430.5327,178885.2089,164323.9199,147296.3383,137738.9922,136624.5277,151602.7446
1841,145473.9141,141869.9002,167921.9838,143062.8538,147849.6966,137497.1888,138449.0722,141128.2304
1842,93566.93631,96800.10724,86269.83924,94688.93882,100247.2705,93801.66096,94550.29157,94001.47036
1843,136550.438,124053.1508,131173.7312,132458.0791,134601.3238,123616.8265,124118.6351,129171.7815
1844,122511.544,144229.8863,129442.0364,147713.9851,109525.2153,149144.8133,145995.1328,144913.3548
1845,139681.272,140044.6812,149593.5264,152998.0722,140299.4134,142563.3544,141484.6966,147486.8134
1846,155140.0337,149703.0729,151545.3752,160450.7707,149810.1841,152194.2767,151402.9268,155897.4251
1847,154572.0775,176833.8989,152347.7263,171477.7106,162013.2057,179567.0682,178495.8634,173556.2091
1848,63210.78289,53751.49555,61575.41716,72584.45214,76616.82344,56170.43337,54891.68233,65636.69687
1849,94333.58193,101837.3296,96447.87667,98764.97037,97467.61765,100736.2964,100777.5643,99913.15351
1850,127930.7951,116125.1306,115034.4038,115613.6364,133974.9503,116823.6022,116305.8071,117700.0224
1851,143626.4479,148885.8759,157922.4112,152158.2277,137147.9306,147595.7744,147820.9769,148667.1794
1852,127611.9844,128572.7409,133342.8896,127358.953,140912.6129,126381.6009,127480.8969,128164.5038
1853,130431.9203,126732.0101,141825.4523,132608.4593,144045.3216,123933.9265,125341.8918,130301.135
1854,160684.5049,164177.474,165758.8941,171330.7607,159399.1032,163382.7926,163806.3634,167301.314
1855,144058.4131,149617.6098,161737.1368,161927.8638,136672.0501,154150.1623,152203.8219,156292.5744
1856,216706.2391,225625.5704,218404.8064,231983.7674,216167.8043,225703.4918,226290.5655,227825.4336
1857,137951.9132,140980.9816,127216.4116,142951.3269,124592.2407,140034.2823,141013.1659,140373.8243
1858,145062.5553,131478.2758,146770.7943,131606.6212,147884.9754,128671.9944,131110.0731,131714.3595
1859,116052.2757,115226.2394,118888.8803,114501.589,111522.1576,117641.5734,115933.9133,115744.8158
1860,158678.2112,152447.6983,161338.4441,148313.4532,163882.0834,153802.31,152927.5861,151787.379
1861,114772.5026,114692.1934,118675.6882,113983.4316,110095.2018,116622.3366,115389.056,115056.1086
1862,263394.8213,364779.3838,286263.1432,238473.9788,245191.9427,364966.1782,368744.0304,283044.0857
1863,255885.6342,363317.2006,277482.743,236810.85,245191.9427,363143.0393,367095.3347,281475.5917
1864,255887.2176,363330.9885,277817.9646,236826.9513,245191.9427,363160.2224,367110.8777,281490.6386
1865,299217.0551,293599.1406,297128.5427,333895.1498,245679.3934,298060.2875,295468.3762,310075.758
1866,314254.3681,299727.7918,317815.3055,324060.9129,290792.3805,301684.1774,299739.0017,310992.8837
1867,239559.3951,232032.1167,224775.3871,221791.1584,223749.1944,232117.5494,232441.5997,225851.7249
1868,296588.2979,269713.2751,300639.3145,289716.4022,295326.6811,270535.766,270578.3997,282060.7772
1869,203453.0792,210191.4084,206899.8698,203038.2817,199033.9272,210453.6887,210775.2307,205022.4724
1870,197783.7896,221417.3429,228177.7329,225987.9775,170760.3081,222620.1663,222202.8891,219133.5654
1871,243803.466,242996.4385,234042.1379,239393.5166,237305.9278,245593.6831,244335.542,241582.888
1872,170091.8123,184170.0341,163594.3346,169988.7436,160545.1204,183512.4461,183642.1988,174571.5701
1873,229042.3987,242789.6995,238890.2448,238844.7218,230868.4537,236983.7057,239458.526,237636.5864
1874,129531.343,151639.1271,138473.4957,150611.486,129718.8243,152497.0677,152454.583,149009.4412
1875,194215.0456,197576.3458,198766.744,206677.6124,180967.3967,198360.7836,197885.0901,200414.7367
1876,191807.95,200751.4998,194949.9471,203485.0527,174934.3506,202370.6713,201262.8467,200175.2902
1877,211186.2038,200609.1227,206275.3255,209904.4571,208102.6705,201169.9218,200776.4711,206003.3538
1878,214632.0058,194341.4627,194747.0295,187199.9863,223538.7591,197769.4696,196240.3374,194916.3549
1879,125788.4612,132156.749,137244.2363,129769.8311,121516.2409,133006.1207,132661.1214,130538.3241
1880,136085.5289,139934.0479,135646.9742,135713.6255,136611.8157,140558.2357,140016.2559,137408.3837
1881,232755.0014,237758.5411,251193.0704,246172.2123,234790.0067,241049.7523,240378.2913,243342.8862
1882,249074.8987,243157.4015,243033.1889,252055.4873,244418.5129,241717.3254,242320.8529,247156.7658
1883,199553.824,187034.9786,199550.9751,189174.0709,199481.5464,187558.9919,187051.8939,188998.4422
1884,209218.0304,198361.5391,203778.2582,200812.294,206856.3825,200314.9903,199219.7376,200963.4664
1885,240204.3423,234152.7966,234308.7904,248144.9698,223488.2661,235714.6074,235445.9401,240767.8869
1886,300442.1461,267340.1823,288661.6283,270854.3415,295326.6811,269356.8283,268954.915,272022.1809
1887,209557.3815,212881.424,192910.563,211029.6808,206573.6788,213489.6382,213293.7473,211330.4429
1888,266671.3926,261423.0326,277151.6262,270617.6397,240858.9587,262681.4552,262528.3857,264793.1381
1889,165811.3104,177835.8095,156906.8375,172366.6116,148526.2172,178707.6136,178044.9683,172680.5653
1890,135269.4959,115122.0168,119386.9844,115792.0478,135358.7659,105687.447,114212.7218,113401.0277
1891,140676.0288,126143.7195,130426.785,133012.346,117927.4982,123396.3892,123854.9595,127967.7906
1892,105350.1731,98751.71806,103369.5107,92246.56634,113227.9486,95030.11279,97147.21586,95061.53759
1893,136649.0045,127803.0408,133040.9591,126527.4134,137747.5021,128826.2529,128372.5132,128230.8916
1894,126765.1038,120010.7714,128072.0557,134290.5882,157246.2937,120622.4774,119983.9039,130699.9495
1895,147400.5152,127581.1139,136118.2845,129387.8135,157710.1614,127238.7121,127505.3559,131160.86
1896,121222.1162,118488.004,112900.0587,115968.4569,120052.6355,119398.0888,119147.2731,118044.8498
1897,110533.066,110780.2442,100555.9744,136487.9935,129428.7867,115537.9106,112165.6701,126541.981
1898,107965.4633,129542.8588,103307.719,124383.8801,117512.8668,125231.3532,127059.7206,123965.9343
1899,130909.3983,170053.2386,162365.8224,169076.0208,131499.1045,167131.0897,167971.4241,164639.3527
1900,111830.2645,168787.9094,125260.588,169053.0483,114469.7571,166660.1416,167501.2084,162296.4109
1901,159037.0666,164943.2406,184487.9646,173208.8776,157747.7971,172096.1795,168149.4618,171170.1323
1902,133864.2724,143588.4782,151830.7914,158992.2551,145208.541,146849.7901,145167.8403,151928.9025
1903,198693.9875,224066.6638,222301.2135,190867.1375,196085.3138,218440.0994,221441.5764,200884.6162
1904,143232.416,157807.0084,142678.2206,159696.6521,135918.6076,157921.7588,157325.3981,156410.4511
1905,176203.3845,213391.4703,223019.1524,205564.851,173792.6841,216328.7101,213449.8866,206099.9369
1906,161126.9844,147299.6794,161679.3054,146606.4948,169753.3398,142179.3529,145020.2212,146541.7907
1907,179301.4381,225001.9054,182867.1404,200864.6325,165339.9823,233668.9869,227487.3619,209249.8795
1908,101298.9958,112927.7232,102515.6988,115840.5992,108319.8356,114594.6538,113098.3046,115058.9001
1909,147693.1811,144200.6521,129086.2624,138002.1923,145424.0766,147454.5444,145180.1356,142293.5343
1910,123776.6062,125098.3789,122558.0489,125115.7878,134474.8332,127002.9133,125963.6339,126675.8571
1911,181848.3559,228922.7213,190688.9086,219878.8562,166696.2964,237110.078,233578.566,220338.3575
1912,307644.5509,350604.4532,328411.1468,318315.004,297785.89,352013.6583,350537.1708,328937.7094
1913,175931.0627,146313.0775,142647.8805,148399.1586,182597.6576,152892.6991,150215.9087,153659.7136
1914,88410.44163,65743.02083,69926.23571,69827.63798,85985.46505,55118.97292,59436.06405,64822.77461
1915,321441.3275,280085.6725,310838.2531,325738.796,243322.8184,279562.078,279922.5226,298026.3113
1916,73312.1424,60775.21348,65323.47235,69899.54158,83713.98243,66260.18171,63155.90766,69287.83496
1917,247685.9282,231877.3033,256428.4872,244557.9759,239648.204,230728.1268,230440.5328,238900.4157
1918,130493.1263,142444.4836,138706.5109,141860.0192,128468.5904,140466.2659,141300.1966,139609.9171
1919,161815.8928,173787.1947,176750.7257,161842.034,164659.1727,172841.0956,172901.5103,166271.6288
1920,163274.6758,152142.9339,150822.6008,156142.0564,175375.5377,150699.3378,150670.0579,155765.6475
1921,404963.334,329201.9945,413635.804,345423.7662,356019.1401,333255.6215,330877.1714,340893.463
1922,297209.0389,280036.2243,318181.3485,301431.7616,251068.2362,283947.6215,282166.8486,289168.687
1923,226268.4482,253188.6268,235919.5976,245938.836,207409.9643,254195.22,252633.7083,245637.9586
1924,214265.1009,240996.9983,248902.1628,227358.069,220534.405,243005.3662,241631.0455,232999.7023
1925,211217.8431,196569.7016,196235.3323,200732.493,209485.2923,196718.7547,196142.7461,199854.9042
1926,371508.9263,335066.6445,389272.9238,357049.7012,344528.7916,338566.4599,336485.6447,348506.5928
1927,130099.2288,130599.5316,134798.8163,132255.4356,120256.982,127582.4517,128957.377,129618.1131
1928,163639.2338,148980.451,149428.2707,148658.2877,164175.435,148886.8714,148625.2596,150080.3557
1929,120506.6135,130868.179,121468.3368,132075.1371,109175.616,129923.6655,129940.6257,128996.1731
1930,118708.245,133736.3728,131818.6855,138067.5891,104783.8053,136161.4951,134826.5857,134347.636
1931,137986.0568,134844.5014,141806.9235,139892.3756,133957.094,133979.0616,133556.7278,136702.3585
1932,133321.3308,128699.87,129636.7328,135315.8914,136257.5588,127348.0891,127471.3498,132299.0937
1933,166700.8873,184591.4774,181665.3351,189397.6932,151025.7694,184038.3024,184295.1481,182928.6117
1934,176635.37,172222.4171,171799.5766,177874.5632,161781.9706,170309.4759,171092.712,173248.8533
1935,178066.9024,168987.2055,170090.9144,168922.3279,161852.008,169110.8812,168763.1898,168480.4193
1936,185355.7439,183837.7691,178035.6065,190014.5391,166376.6517,183916.4193,184162.2319,185341.6574
1937,186036.0513,175878.8146,175082.4618,180804.9093,174128.9007,174368.8673,174930.1449,177600.7971
1938,187438.3979,166198.1527,177310.7332,167259.4419,200913.9685,165697.0917,165614.1551,169499.6302
1939,241134.6982,251483.3928,246642.7332,261002.7128,246570.5483,258500.9461,256914.5192,258554.5929
1940,197671.07,203352.1248,186185.6457,183369.5363,200380.0242,201629.1,202309.6443,191381.6837
1941,170417.3231,165128.5016,173042.8543,178128.7638,174425.711,166173.2697,165668.3171,173004.0077
1942,193073.1288,184198.2127,190952.4167,193019.0254,184498.4219,186307.8208,184756.8653,189344.6059
1943,202214.4383,232018.7235,211404.3681,203618.5888,207972.8125,227693.3136,229687.2579,212789.0464
1944,318041.7751,368335.7002,336988.5336,331734.0989,331266.8632,377573.0148,372156.9167,348903.3145
1945,354823.2167,388264.8878,405116.1644,400419.4373,344325.1992,402402.0903,394128.3216,395247.6637
1946,150219.3754,137826.5157,128768.9158,156326.2784,163115.632,137820.974,138087.3091,149307.8086
1947,299345.2465,304652.8427,393324.4105,304801.6146,273049.6665,307531.3372,305044.5099,302101.5039
1948,140336.2258,167484.8204,139524.6904,178664.9387,166480.2592,165455.0768,167228.2932,172393.6161
1949,253803.3963,237982.6639,254676.6783,249911.339,246890.2816,244732.5065,241802.7044,247188.1478
1950,170763.397,183560.4807,183182.7198,172934.3359,165158.0347,180498.1813,181981.9356,175065.9571
1951,259177.1031,235403.5173,249061.2526,248140.0392,267918.3868,234983.2712,235812.2898,245054.4572
1952,238711.0159,208064.9062,234172.7463,214850.6254,245778.3048,207875.4018,207885.2554,215298.1788
1953,169959.8678,172305.6813,191169.064,179281.8594,165962.2742,171078.9306,172271.1929,174583.941
1954,186243.3292,183357.1249,180637.4194,191557.3384,185489.4223,179967.5469,181041.4981,185798.3625
1955,134819.647,127711.5381,135907.8914,136325.6544,134023.1715,125651.7659,126190.6556,131848.8138
1956,334689.644,313829.1394,272269.9334,298394.6684,339486.988,319485.3018,318103.0852,309910.9264
1957,156512.5879,149709.3569,152255.0594,157751.2272,160683.7924,146240.3765,147594.4241,153622.4962
1958,301010.6522,283236.7395,303927.982,289546.1135,307639.0042,283179.3597,282924.9899,289313.058
1959,144183.4331,151079.4322,146939.697,133903.0219,167017.9909,145800.0159,148780.8641,141291.5896
1960,114776.0705,114165.8648,125213.1722,120665.7023,121735.361,114894.5387,114585.538,118739.9131
1961,122137.868,128057.9684,125264.1718,123290.5076,132960.6622,131359.1593,129210.3585,127015.5476
1962,90480.47737,99208.15591,93800.72642,102311.3895,103930.2489,98982.24809,98921.97464,101462.1714
1963,93902.12581,105253.25,106543.8658,109776.2091,103620.5504,104795.3976,104935.165,107571.5901
1964,113863.0234,104465.685,114882.0144,107000.0692,133326.602,104733.8054,104453.6396,108187.7857
1965,152079.2783,142878.4685,150765.2213,141475.874,164659.1727,145340.0226,142882.3601,145069.2536
1966,140347.3064,137386.633,135842.8418,142258.1039,148530.4823,140651.8158,137941.9239,142280.3722
1967,277734.184,292107.0138,297354.7531,309640.9223,241429.9344,297534.4338,295865.1102,297929.2616
1968,441754.7848,437104.6328,492614.8499,402285.7395,368095.5182,444417.4094,441231.7084,414830.9468
1969,364138.937,370457.2034,410211.0377,396084.6262,345879.4759,376663.5542,373083.3233,383009.265
1970,456716.5443,401223.8984,526664.1372,426053.9711,364043.8665,399895.8857,400678.4355,409483.7946
1971,431216.7863,475953.7941,458609.1135,433602.0687,354081.5493,490071.3899,482886.8138,446466.7932
1972,343853.0492,364769.4859,398117.1892,382861.3683,340447.1075,363444.9893,365305.5895,371169.8421
1973,247642.1665,294989.698,260932.318,262983.3497,238718.1073,305125.3064,298559.8374,276344.5224
1974,318596.9435,340542.9915,318746.2504,318196.8578,299389.8318,345752.3913,342553.2189,326459.4646
1975,453588.0214,392652.2581,241831.6368,230815.3525,372195.2127,400583.5944,396658.2693,300603.233
1976,263821.3831,281237.5996,269874.8097,279074.9744,240858.9587,283661.4538,283186.5257,277203.96
1977,381792.8066,344616.0732,344085.6137,350146.7145,349843.2472,345187.7615,346420.1706,347712.6968
1978,403468.5364,350376.356,381541.7045,348678.0212,351881.5295,349860.5796,349853.434,349547.5716
1979,314174.5071,307485.7642,336727.3552,332961.5511,330900.6064,303860.2601,305410.8747,321516.2522
1980,199237.4696,204342.3249,191206.9889,196110.3716,205117.2869,197379.2207,200650.7098,197304.454
1981,324997.6248,308134.9945,335099.0103,354421.308,312724.2397,302972.3726,305512.6075,330026.3407
1982,228872.6983,232833.7359,247301.0412,232739.9884,210946.4486,232663.509,233440.7454,230073.6561
1983,210252.823,214843.1925,213654.5436,213045.7797,210494.8509,214076.3817,214899.9762,212827.85
1984,169948.6988,175227.9926,165584.1497,165563.4891,166317.4736,170172.4378,172697.1146,167501.6251
1985,216137.4098,222003.7607,229803.1456,237916.4546,210712.8137,223688.2016,221982.9341,229412.9615
1986,204856.3476,203637.1178,192698.5578,203942.9384,220713.8251,205332.0836,203244.2093,206228.973
1987,169033.2847,192871.5932,180877.8949,174784.8871,156403.0092,199924.2658,195323.9439,182078.5317
1988,178490.2894,181694.9915,176945.1853,173694.4187,166691.5149,179481.0556,180411.2422,175266.5116
1989,195871.9033,192997.2464,191230.5134,190503.876,198682.9892,190275.9139,191177.8898,190756.9394
1990,212405.5983,209819.9043,209916.0978,205536.1562,206909.9273,208360.5488,209081.1407,206604.3017
1991,227118.8212,238683.3753,244599.2141,224542.359,211053.2504,233357.6089,236322.2399,226254.4134
1992,200129.3974,202965.3646,203610.8076,204547.8434,186631.5268,200127.4487,201972.126,200431.7602
1993,174169.7822,186175.5784,167937.5184,172841.521,160545.1204,184434.1874,185251.4491,176401.625
1994,221849.7261,211728.0034,221023.3426,212639.5781,201583.766,211533.356,211617.8185,210541.1616
1995,181717.88,181946.5577,180370.7713,184214.7066,166765.2641,179375.7353,180353.0925,180742.8251
1996,247666.5589,267180.7743,244590.8166,219077.8204,248049.4061,273629.0562,273449.7113,241930.3493
1997,302649.5873,305344.7382,296676.638,280271.8489,329967.0206,301782.2417,302730.6751,293204.3837
1998,334780.2389,307717.3949,329341.0909,336078.4218,340135.1644,304407.8331,306628.6918,323595.2498
1999,241361.526,270247.1826,250791.6554,262127.0896,233378.4807,271662.4254,270755.1964,263044.1312
2000,294848.4312,347407.7485,317311.0573,314126.8487,332047.5553,348833.421,348823.203,329549.2243
2001,255640.8665,309023.1514,266797.3273,272424.0694,238313.3476,318974.3197,312818.6066,286045.6939
2002,231967.7971,246098.9056,242225.4095,254251.466,233961.523,245786.2254,245789.7415,249101.0647
2003,252119.3608,263358.8895,258335.9389,274023.3114,240175.9409,258756.4794,259903.1951,264968.1525
2004,252630.5635,288000.6589,283782.2684,298515.9219,217364.9126,289457.973,289295.7093,285891.8719
2005,222308.5392,224998.5408,213976.518,221723.2962,215660.9921,227021.6091,226628.106,222797.5349
2006,224262.0276,212981.5535,227431.2581,204938.2719,211993.909,214169.187,213588.5332,208762.2144
2007,249231.2775,265817.5467,252076.1866,245719.4655,248778.5345,268108.9614,267125.9724,254411.4993
2008,180854.9993,219669.9289,209310.7921,221796.9827,166317.4736,225870.0622,223243.7976,217370.8447
2009,200468.3034,195758.7032,187723.0624,192574.1956,170391.7407,198455.4256,197207.8881,192807.5607
2010,186164.7313,188002.0663,178651.9827,179407.0939,170391.7407,187671.3811,188283.3877,181934.1526
2011,137649.3861,141292.4776,148514.9031,139989.0508,140617.6273,144589.4011,143573.5264,141441.7465
2012,173852.2344,175496.0319,177101.6839,168169.9594,156403.0092,177241.7767,177610.4828,170318.2221
2013,186711.7979,175783.2072,184330.2127,178293.4665,166691.5149,176778.9508,176808.7207,176578.3606
